"Id","Rep","TempLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"D11","1",20,"pH_Sal","fits_baranyi_without_lag",-93.944667117737,"mumax",0.00140766084055023,6.23866167287978e-05,22.5635066358784,8.25148497210669e-12
"D11","2",20,"pH_Sal","fits_baranyi",-93.0308981999488,"log10_nmax",-0.886684537122874,0.00676650358233692,-131.040281931934,2.61728696046913e-20
"D11","2",20,"pH_Sal","fits_baranyi",-93.0308981999488,"log10_n0",-1.29481209470794,0.00797174072044337,-162.425264457915,1.99276537456452e-21
"D11","2",20,"pH_Sal","fits_baranyi",-93.0308981999488,"mumax",0.00223682561296955,0.000237165257611736,9.43150626484869,6.71511229398756e-07
"D11","2",20,"pH_Sal","fits_baranyi",-93.0308981999488,"lag",298.971529462254,71.1203245593354,4.20374247888623,0.0012237337315347
"D11","3",20,"pH_Sal","fits_baranyi_without_lag",-93.5177733398703,"log10_nmax",-0.785506319794707,0.00929285329028114,-84.5280018157849,3.32245617368167e-19
"D11","3",20,"pH_Sal","fits_baranyi_without_lag",-93.5177733398703,"log10_n0",-1.3102719949163,0.00671828067408956,-195.030850671309,6.38282769222122e-24
"D11","3",20,"pH_Sal","fits_baranyi_without_lag",-93.5177733398703,"mumax",0.00138269618021029,5.5285721997636e-05,25.0100049388775,2.2262604693678e-12
"D11","1",23,"pH","fits_baranyi_without_lag",-67.9806985967545,"log10_nmax",-0.473662776461999,0.0133434967786149,-35.497649853007,2.49814742764478e-14
"D11","1",23,"pH","fits_baranyi_without_lag",-67.9806985967545,"log10_n0",-1.27839967883246,0.0151234201760263,-84.5311221901367,3.32086484497388e-19
"D11","1",23,"pH","fits_baranyi_without_lag",-67.9806985967545,"mumax",0.00220458920504921,0.000100539276929212,21.9276413396271,1.18594649850146e-11
"D11","2",23,"pH","fits_baranyi_without_lag",-64.2011488036268,"log10_nmax",-0.469967018502374,0.0156615670912595,-30.0076624365806,2.16506323675501e-13
"D11","2",23,"pH","fits_baranyi_without_lag",-64.2011488036268,"log10_n0",-1.27258246654349,0.0168534793306182,-75.5085903378748,1.4364920586649e-18
"D11","2",23,"pH","fits_baranyi_without_lag",-64.2011488036268,"mumax",0.00211353233319128,0.000109857124590046,19.2389191058691,6.1936437523195e-11
"D11","3",23,"pH","fits_baranyi_without_lag",-67.6196484806173,"log10_nmax",-0.4646430266836,0.0141581999623355,-32.8179449308295,6.85796775406075e-14
"D11","3",23,"pH","fits_baranyi_without_lag",-67.6196484806173,"log10_n0",-1.26612091127176,0.0151281686946339,-83.6929397621583,3.77934408498634e-19
"D11","3",23,"pH","fits_baranyi_without_lag",-67.6196484806173,"mumax",0.00210078088857202,9.84391430138856e-05,21.3409099698855,1.67235172173401e-11
"D11","1",23,"pH_Sal","fits_baranyi_without_lag",-57.692048832862,"log10_nmax",-0.843696545265584,0.0167532045701455,-50.3603081865941,2.7329811255519e-16
"D11","1",23,"pH_Sal","fits_baranyi_without_lag",-57.692048832862,"log10_n0",-1.34635541735484,0.022683150834676,-59.3548677239606,3.25551453791747e-17
"D11","1",23,"pH_Sal","fits_baranyi_without_lag",-57.692048832862,"mumax",0.00221002646100476,0.000236641118527134,9.33914813604697,3.95370582501934e-07
"D11","2",23,"pH_Sal","fits_buchanan_without_lag",-55.609688417772,"log10_nmax",-0.859429776861105,0.0134008423521902,-64.1325190069595,1.19377934592115e-17
"D11","2",23,"pH_Sal","fits_buchanan_without_lag",-55.609688417772,"log10_n0",-1.29085138171672,0.0194811860359438,-66.2614370262172,7.81764265906571e-18
"D11","2",23,"pH_Sal","fits_buchanan_without_lag",-55.609688417772,"mumax",0.000848273107509305,6.83944910715192e-05,12.4026525268282,1.4052220613544e-08
"D11","3",23,"pH_Sal","fits_baranyi_without_lag",-65.0323516565985,"log10_nmax",-0.731087004466084,0.0171275259757581,-42.6849158191819,2.3171621872444e-15
"D11","3",23,"pH_Sal","fits_baranyi_without_lag",-65.0323516565985,"log10_n0",-1.30394466346636,0.0167419571367681,-77.884840632084,9.6101012961909e-19
"D11","3",23,"pH_Sal","fits_baranyi_without_lag",-65.0323516565985,"mumax",0.00175488691169732,0.000137514016850958,12.7615129852496,9.95686867366709e-09
"D11","1",27,"pH","fits_baranyi_without_lag",-64.1161741365569,"log10_nmax",-0.469473711656116,0.0132771539884796,-35.359513948808,2.6267608018797e-14
"D11","1",27,"pH","fits_baranyi_without_lag",-64.1161741365569,"log10_n0",-1.21535098820588,0.0171539680355417,-70.849554207386,3.2814006548631e-18
