"","SampleID","Com_Id","Media","Temp","Evo_status","Stress","Diversity","Id","Abundance"
"1249","M3.20.C4","Com4","M3",20,NA,"Sal","Two","I23",0.0250509464098845
"1250","M3.20.C4","Com4","M3",20,NA,"Sal","Two","I9",0.000927132864565166
"1251","M3.20.C4","Com4","M3",20,NA,"Sal","Two","I11",0
"1252","M3.20.C4","Com4","M3",20,NA,"Sal","Two","I20",0.134443444895262
"1253","M3.20.C4","Com4","M3",20,NA,"Sal","Two","D17",0
"1254","M3.20.C4","Com4","M3",20,NA,"Sal","Two","I8",0.000339642732563476
"1255","M3.20.C4","Com4","M3",20,NA,"Sal","Two","I22",0.0449705336980668
"1256","M3.20.C4","Com4","M3",20,NA,"Sal","Two","I2",0.240044796122565
"1257","M3.20.C4","Com4","M3",20,NA,"Sal","Two","D14",0.00043143806568874
"1258","M3.20.C4","Com4","M3",20,NA,"Sal","Two","I18",0.504057353724137
"1259","M3.20.C4","Com4","M3",20,NA,"Sal","Two","D11",0.00519561585488994
"1260","M3.20.C4","Com4","M3",20,NA,"Sal","Two","I15",0.044539095632378
"1261","M3.20.C5","Com5","M3",20,NA,"Sal","Two","I8",0.00043107820265747
"1262","M3.20.C5","Com5","M3",20,NA,"Sal","Two","I11",0
"1263","M3.20.C5","Com5","M3",20,NA,"Sal","Two","D17",0.00223991615106333
"1264","M3.20.C5","Com5","M3",20,NA,"Sal","Two","I22",0.00923859755891402
"1265","M3.20.C5","Com5","M3",20,NA,"Sal","Two","I20",0.53535686513169
"1266","M3.20.C5","Com5","M3",20,NA,"Sal","Two","D14",0
"1267","M3.20.C5","Com5","M3",20,NA,"Sal","Two","I18",0.00914561990736045
"1268","M3.20.C5","Com5","M3",20,NA,"Sal","Two","D11",0.00491936301856172
"1269","M3.20.C5","Com5","M3",20,NA,"Sal","Two","I2",0.0176826588227339
"1270","M3.20.C5","Com5","M3",20,NA,"Sal","Two","I23",0.368301382831254
"1271","M3.20.C5","Com5","M3",20,NA,"Sal","Two","I9",0.021815938059979
"1272","M3.20.C5","Com5","M3",20,NA,"Sal","Two","I15",0.0308685803157859
"1273","M3.20.C6","Com6","M3",20,NA,"Sal","Two","D11",0.137680800884007
"1274","M3.20.C6","Com6","M3",20,NA,"Sal","Two","I11",0.00495604703709201
"1275","M3.20.C6","Com6","M3",20,NA,"Sal","Two","D17",0
"1276","M3.20.C6","Com6","M3",20,NA,"Sal","Two","I18",0.044101396929065
"1277","M3.20.C6","Com6","M3",20,NA,"Sal","Two","I8",0.0148516484422674
"1278","M3.20.C6","Com6","M3",20,NA,"Sal","Two","I22",0.755207560239474
"1279","M3.20.C6","Com6","M3",20,NA,"Sal","Two","D14",0.000239143700625072
"1280","M3.20.C6","Com6","M3",20,NA,"Sal","Two","I9",0.000709184767370904
"1281","M3.20.C6","Com6","M3",20,NA,"Sal","Two","I15",0.00314185344614319
"1282","M3.20.C6","Com6","M3",20,NA,"Sal","Two","I20",0.00710834034271766
"1283","M3.20.C6","Com6","M3",20,NA,"Sal","Two","I23",0.00822984183530421
"1284","M3.20.C6","Com6","M3",20,NA,"Sal","Two","I2",0.0237741823759339
"1285","M3.20.C7","Com7","M3",20,NA,"Sal","Four","D17",0.000180601661535286
"1286","M3.20.C7","Com7","M3",20,NA,"Sal","Four","I18",0.0153511412304993
"1287","M3.20.C7","Com7","M3",20,NA,"Sal","Four","I22",0.730421919881663
"1288","M3.20.C7","Com7","M3",20,NA,"Sal","Four","I11",6.02005538450954e-05
"1289","M3.20.C7","Com7","M3",20,NA,"Sal","Four","I9",0.00621785720428628
"1290","M3.20.C7","Com7","M3",20,NA,"Sal","Four","D11",0
"1291","M3.20.C7","Com7","M3",20,NA,"Sal","Four","I20",0.165413921808081
"1292","M3.20.C7","Com7","M3",20,NA,"Sal","Four","D14",0.0045924422504687
"1293","M3.20.C7","Com7","M3",20,NA,"Sal","Four","I15",0.0387089561223963
"1294","M3.20.C7","Com7","M3",20,NA,"Sal","Four","I2",0.00477304391200399
"1295","M3.20.C7","Com7","M3",20,NA,"Sal","Four","I23",0.0279072567467621
"1296","M3.20.C7","Com7","M3",20,NA,"Sal","Four","I8",0.00637265862845938
"1297","M3.20.C8","Com8","M3",20,NA,"Sal","Four","D17",0.00491117443764021
"1298","M3.20.C8","Com8","M3",20,NA,"Sal","Four","D14",0.000285835549280647
"1299","M3.20.C8","Com8","M3",20,NA,"Sal","Four","I22",0.0101774778910533
"1300","M3.20.C8","Com8","M3",20,NA,"Sal","Four","I18",0.0040623294731098
"1301","M3.20.C8","Com8","M3",20,NA,"Sal","Four","I23",0.00587262128522057
"1302","M3.20.C8","Com8","M3",20,NA,"Sal","Four","I9",0.0798347350824159
"1303","M3.20.C8","Com8","M3",20,NA,"Sal","Four","D11",6.92934664922781e-05
"1304","M3.20.C8","Com8","M3",20,NA,"Sal","Four","I20",0.141410641744117
"1305","M3.20.C8","Com8","M3",20,NA,"Sal","Four","I11",0.000155910299607626
"1306","M3.20.C8","Com8","M3",20,NA,"Sal","Four","I8",0.00317883777533326
"1307","M3.20.C8","Com8","M3",20,NA,"Sal","Four","I15",0.705650016024114
"1308","M3.20.C8","Com8","M3",20,NA,"Sal","Four","I2",0.0443911269716157
"1309","M3.20.C9","Com9","M3",20,NA,"Sal","Four","D11",0.00289412041349745
"1310","M3.20.C9","Com9","M3",20,NA,"Sal","Four","D17",0
"1311","M3.20.C9","Com9","M3",20,NA,"Sal","Four","I9",0.00732574229666543
"1312","M3.20.C9","Com9","M3",20,NA,"Sal","Four","I15",0.016270383199631
"1313","M3.20.C9","Com9","M3",20,NA,"Sal","Four","I20",0.00577919670070273
"1314","M3.20.C9","Com9","M3",20,NA,"Sal","Four","D14",0.00569779956407311
"1315","M3.20.C9","Com9","M3",20,NA,"Sal","Four","I8",0.141468223462272
"1316","M3.20.C9","Com9","M3",20,NA,"Sal","Four","I22",0.0431947471714495
"1317","M3.20.C9","Com9","M3",20,NA,"Sal","Four","I18",0.757536018232959
"1318","M3.20.C9","Com9","M3",20,NA,"Sal","Four","I23",0.00342772386473605
"1319","M3.20.C9","Com9","M3",20,NA,"Sal","Four","I11",0.0155287648436723
"1320","M3.20.C9","Com9","M3",20,NA,"Sal","Four","I2",0.000877280250341416
"1321","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","I9",0.0285064185836352
"1322","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","I15",0.886506854288873
"1323","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","D11",0.000185578156644101
"1324","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","I8",0.00643875517399969
"1325","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","I2",0.00708424441450092
"1326","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","I20",0.000145235079112775
"1327","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","I11",0.0139829106723577
"1328","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","I18",0.0101422496913755
"1329","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","D17",0
"1330","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","I22",0
"1331","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","D14",0.0458216674600805
"1332","M3.38.C1","Com1","M3",38,NA,"SalTemp","Two","I23",0.001186086479421
"1333","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","D11",0.00716347964349973
"1334","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","I9",0.0180677015774719
"1335","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","I8",0.022477927946776
"1336","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","I15",0.812117661826855
"1337","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","I2",0.116992342775848
"1338","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","I11",0.000309636386459685
"1339","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","I20",0.013473367086489
"1340","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","I22",0.00123854554583874
"1341","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","D17",0.00130549395372191
"1342","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","I18",0.00263609356040002
"1343","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","D14",0.00123854554583874
"1344","M3.38.C10","Com10","M3",38,NA,"SalTemp","Four","I23",0.00297920415080129
"1345","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","I9",0.751131000016332
"1346","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","I8",0.00329909030034787
"1347","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","D11",0.0114243250747195
"1348","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","I11",0.00695748746509007
"1349","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","I15",0.0225383396756439
"1350","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","D17",0.00183736464747097
"1351","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","I22",0.00116774730928155
"1352","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","D14",0.0013800650018782
"1353","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","I18",0.00375638994594065
"1354","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","I2",0.00235182674876284
"1355","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","I23",0.000138823106697807
"1356","M3.38.C11","Com11","M3",38,NA,"SalTemp","Four","I20",0.194017540707835
"1357","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","I9",0.0498069932166548
"1358","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","I8",0.0715436794963085
"1359","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","D11",0.0333170932803658
"1360","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","D17",0.0641981786155979
"1361","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","I11",0.00524678634336469
"1362","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","I15",0.0608252445377206
"1363","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","D14",0
"1364","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","I22",0.0372147059925795
"1365","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","I2",0.0259715923996552
"1366","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","I23",0.0225986583217779
"1367","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","I18",0.403028145261028
"1368","M3.38.C12","Com12","M3",38,NA,"SalTemp","Four","I20",0.226248922534947
"1369","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","D17",0
"1370","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","I15",0.00405360487081161
"1371","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","D14",0.00072964887674609
"1372","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","I9",0.716353052769828
"1373","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","I18",0.0107258384881675
"1374","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","I2",0.00201058801592256
"1375","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","I23",0.000316181179923306
"1376","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","I8",0.00445085814815115
"1377","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","D11",0.000267537921473566
"1378","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","I20",0.256212149464519
"1379","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","I11",0.00372931648114668
"1380","M3.38.C13","Com13","M3",38,"Non_evo","SalTemp","Eight","I22",0.0011512237833105
"1381","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","D14",0
"1382","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","I9",0.718493670576137
"1383","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","I15",0.0196126441566073
"1384","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","I2",0.00298719424108127
"1385","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","I8",0.000457057042351232
"1386","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","I18",0.00220366788276487
"1387","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","D11",0.000155072925083454
"1388","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","I23",0.00121609820197024
"1389","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","I11",0.00160786138112844
"1390","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","I20",0.253054528537499
"1391","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","I22",0
"1392","M3.38.C14","Com14","M3",38,"Non_evo","SalTemp","Eight","D17",0.000212205055377358
"1393","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","I9",0.837195633263062
"1394","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","I15",0.0332834382175688
"1395","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","I8",0
"1396","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","I18",0.0154857720550779
"1397","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","D14",0.00184951528593036
"1398","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","I11",0.00238242647001199
"1399","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","I2",0
"1400","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","I23",0.00210029701961583
"1401","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","I22",0.00206894930290515
"1402","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","I20",0.105461555943919
"1403","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","D17",7.83692917767102e-05
"1404","M3.38.C15","Com15","M3",38,"Non_evo","SalTemp","Eight","D11",9.40431501320523e-05
"1405","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","I9",0.098893228056413
"1406","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","I8",0.000281382697522127
"1407","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","I15",0.0231415951840925
"1408","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","I11",0.0326233394157472
"1409","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","I18",0.253414962738109
"1410","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","I23",0.00233632906427463
"1411","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","I22",0.00693224645713604
"1412","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","D17",0.000869728337795665
"1413","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","I2",0.00122785177100564
"1414","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","I20",0.574898958031344
"1415","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","D14",0.00486024659356401
"1416","M3.38.C16","Com16","M3",38,"Non_evo","SalTemp","Eight","D11",0.000520131652995447
"1417","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","I8",0.00548375108394929
"1418","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","I15",0.0177478630713961
"1419","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","I20",0.229053970351406
"1420","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","I11",0.00526076722963208
"1421","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","I18",0.0211834661601354
"1422","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","I2",0.00256018499401247
"1423","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","D11",0.000305570467027295
"1424","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","I22",0.00223809720444316
"1425","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","I9",0.714531114506339
"1426","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","D14",0.000660692901680638
"1427","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","D17",0.00012387991906512
"1428","M3.38.C17","Com17","M3",38,"Non_evo","SalTemp","Eight","I23",0.000850642110913821
"1429","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","I11",0.00479226354868406
"1430","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","I15",0.0539538325202832
"1431","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","I8",0.000645277856645071
"1432","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","I20",0.253628612480534
"1433","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","I22",0.00190141875091414
"1434","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","I18",0.0168890724345903
"1435","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","I2",0.00593655628113466
"1436","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","D11",0.000292525961679099
"1437","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","I23",0.0033468411497991
"1438","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","I9",0.65791669893056
"1439","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","D17",0.000447392647273916
"1440","M3.38.C18","Com18","M3",38,"Non_evo","SalTemp","Eight","D14",0.000249507437902761
"1441","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","I15",0.022075665429271
"1442","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","I20",0.106042176763289
"1443","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","I22",0.00177711081273201
"1444","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","I18",0.0128820788247374
"1445","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","D11",5.52878919516626e-05
"1446","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","I11",0.000205355027249032
"1447","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","I9",0.852705157570492
"1448","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","I2",0.00120843535265777
"1449","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","D17",7.89827027880894e-05
"1450","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","I8",0
"1451","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","D14",0.00140589210962799
"1452","M3.38.C19","Com19","M3",38,"Non_evo","SalTemp","Eight","I23",0.00156385751520417
"1453","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","I20",0.0242441483729237
"1454","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","I11",0.0184359837529436
"1455","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","I22",0.000118533971836328
"1456","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","D11",0.00106680574652695
"1457","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","I18",6.32181183127084e-05
"1458","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","D17",0.00289222891280641
"1459","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","I8",0.00322412403394813
"1460","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","D14",0.00082183553806521
"1461","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","I15",0.007941776113034
"1462","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","I23",0.000497842681712579
"1463","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","I2",0
"1464","M3.38.C2","Com2","M3",38,NA,"SalTemp","Two","I9",0.94069350275789
"1465","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","I18",0.0168040442375545
"1466","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","I20",0.348822901532896
"1467","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","D11",0.000170486553799626
"1468","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","D17",0
"1469","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","D14",0.00145284193672725
"1470","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","I11",0.0042399264684081
"1471","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","I15",0.0386040857473241
"1472","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","I23",0.00148249177217066
"1473","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","I2",0.00392860319625226
"1474","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","I9",0.583271562842826
"1475","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","I22",0.000763483262667892
"1476","M3.38.C20","Com20","M3",38,"Non_evo","SalTemp","Eight","I8",0.000459572449372906
"1477","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","I15",0.149997752101785
"1478","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","I20",0.572215978060513
"1479","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","D11",0.000278739378680933
"1480","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","D17",0
"1481","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","I11",0.0258688126601627
"1482","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","D14",0.00228386458661152
"1483","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","I23",0.00085420132176415
"1484","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","I22",0.00201411680079126
"1485","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","I2",0.0304994829834105
"1486","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","I18",0.110659533336331
"1487","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","I9",0.0991682776603875
"1488","M3.38.C21","Com21","M3",38,"Non_evo","SalTemp","Eight","I8",0.00615924110956256
"1489","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","I20",0.606010498019962
"1490","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","D11",0.000619027025193552
"1491","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","D17",0.000423991113146268
"1492","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","I11",0.0264231261712755
"1493","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","I2",0.00656338243150424
"1494","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","D14",0.000322233245991164
"1495","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","I18",0.00448582597708752
"1496","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","I23",0.00185708107558066
"1497","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","I22",0.0047147811781865
"1498","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","I9",0.0827545854638887
"1499","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","I15",0.264672212470427
"1500","M3.38.C22","Com22","M3",38,"Non_evo","SalTemp","Eight","I8",0.00115325582775785
"1501","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","D11",0.00696964830576522
"1502","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","D17",0.00108398907981371
"1503","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","I20",0.000513891119319094
"1504","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","D14",0.00076280713023928
"1505","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","I22",0.0119961458166051
"1506","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","I18",0.00810984422675446
"1507","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","I23",0.000152561426047856
"1508","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","I11",0.91921471013329
"1509","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","I9",0.0244580054600931
"1510","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","I15",0.0156415609442749
"1511","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","I8",0.0110968363577967
"1512","M3.38.C3","Com3","M3",38,NA,"SalTemp","Two","I2",0
"1513","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","I22",0.00817879711417601
"1514","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","I8",0.000688740809614822
"1515","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","I11",7.74833410816674e-05
"1516","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","D17",0
"1517","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","I20",0.0122595864111438
"1518","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","I15",0.0267145341529349
"1519","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","D14",0.000895363052499268
"1520","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","I2",0.271338051207879
"1521","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","D11",0.00692184513662896
"1522","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","I23",0.000662913029254266
"1523","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","I18",0.671969970900701
"1524","M3.38.C4","Com4","M3",38,NA,"SalTemp","Two","I9",0.000292714844086299
"1525","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","I22",0.00420496616877314
"1526","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","D17",0.000151602195838121
"1527","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","I8",0
"1528","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","D14",0
"1529","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","I20",0.913810162134559
"1530","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","I11",0.00217828418230563
"1531","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","D11",0.0436614324013788
"1532","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","I23",0.00683007787565428
"1533","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","I18",0.00401346865824078
"1534","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","I9",0.0163331418358228
"1535","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","I15",0.000438848461636665
"1536","M3.38.C5","Com5","M3",38,NA,"SalTemp","Two","I2",0.00837801608579089
"1537","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","D14",0
"1538","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","I22",0.635859667701589
"1539","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","I23",0.000168475775590267
"1540","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","I8",0.000553563262653734
"1541","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","I9",0.000417178110985423
"1542","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","I20",0.0305021380378188
"1543","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","D17",0.000481359358829334
"1544","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","I18",0.014424735452919
"1545","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","D11",0.294607972915513
"1546","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","I11",0.0100122746636501
"1547","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","I15",0.000344974207161023
"1548","M3.38.C6","Com6","M3",38,NA,"SalTemp","Two","I2",0.0126276605132895
